track_id,track_name,track_duration_ms,track_popularity,track_genres,album_id,album_name,album_release_date,album_label,artist_ids,artist_names,release_year,track_duration_sec,source_playlist_id,playlist_name,playlist_owner,user_id
0G13XMunpgihhWzsunhQjm,Meet Me,154534,42,['brazilian bass'],7kTofDLq6VNA0IfO7ySeqt,Meet Me,2025-01-10,,"['37czgDRfGMvgRiUKHvnnhj', '004h2uqVUpmOuz4oY6aTqw']","['Öwnboss', 'EME']",2025,154.534,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
4KXq783lFLVnmC9dkI7j7l,Free Your Mind,155606,55,"['house', 'dance', 'big room', 'edm', 'trance', 'future house']",36Xd1WEAvD1tKhcwvRh90J,Free Your Mind,2024-12-13,,"['2o5jDhtHVPhrJdv3cEQ99Z', '5wwneIFdawNgQ7GvKK29Z3']","['Tiësto', 'Lucas & Steve']",2024,155.606,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1GUMaM9D1qF2eHxMy7KwXT,Bassline Vandal,200000,34,"['edm', 'big room', 'electro house']",5wlxgzkOV92T2RHqMGXoeM,Bassline Vandal,2025-01-03,,['03MVmfitJTVJIxYmObhQn9'],['Dyro'],2025,200.0,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1lkF98jQYMcnk7PRbn7jOp,Feedback - 3 Are Legend & Stephen Hurtley Remix,146086,40,"['big room', 'edm', 'electro house', 'bass house', 'future house']",3O2qlWVfSPtoG9tM9nDpD6,Feedback (10 Year Anniversary Remixes),2024-12-20,,"['77AiFEVeAVj2ORpC85QVJs', '3SvCpwSeoWCcjfo8zjPZKB', '6w0JXd2nT27GXVTbsuQ2II', '1Sgx7PJConAh9YpghCxmy2']","['Steve Aoki', 'Autoerotique', '3 Are Legend', 'Stephen Hurtley']",2024,146.086,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
0UeG9M5O1rs2cSXnaz8ZKl,Body Move - Hardwell Edit,158260,50,"['progressive trance', 'progressive house', 'edm', 'big room', 'electronica', 'trance']",3GflBh1GlyZnJciPDsGwph,Body Move (Hardwell Edit),2025-01-10,,"['3K0HRfLEyOW4FtCzUxltQH', '6BrvowZBreEkXzJQMpL174']","['MatricK', 'Hardwell']",2025,158.26,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
5OLZ7WonFykDncQp500SHf,Glowing,129427,33,"['big room', 'bass house']",3JQtq080WNvBNEvQZqfRXx,Glowing,2025-01-03,,"['5lgGTdDt54gaRQqbbOsnwK', '45xKUKqIer47CE8Ms4ahkJ']","['Agus Zack', 'Maikko']",2025,129.427,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
0pq16z3LHaEN95gpDYjlar,Live Once,144822,29,"['big room', 'slap house']",6lLYty7XXkyl744PhBxnwd,Live Once,2024-12-13,,"['09agIJMxCD2k87ys9Al0f0', '6S3KljEiIOWoLMUyZrkQUc', '01amjyTlohCQrBLbM1scoO']","['VIZE', 'Marnik', 'Distrion']",2024,144.822,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
6k1ddQZb4csrBjCyggAT7l,Give It To Me,125793,17,"['hypertechno', 'future house', 'progressive house', 'big room', 'edm', 'bass house']",53llIUOkurBYpCFafHFABf,Give It To Me,2025-01-03,,"['6GeGlqXLFlsmEsFSSGRHht', '55pTuQ8SbRVaZ2sFhPFX1x', '6aaMlV5Qz8DK66IWgwoUH8']","['HIFEER', 'Thoby', 'Revealed Recordings']",2025,125.793,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
1JkkHpPQuTINGxtMuo8S8Y,Feedback - HIGHSOCIETY Remix,180000,11,"['big room', 'edm', 'electro house', 'bass house', 'future house']",3O2qlWVfSPtoG9tM9nDpD6,Feedback (10 Year Anniversary Remixes),2024-12-20,,"['77AiFEVeAVj2ORpC85QVJs', '3SvCpwSeoWCcjfo8zjPZKB', '6w0JXd2nT27GXVTbsuQ2II', '32MQN2sITkJGNQN40QLPEa']","['Steve Aoki', 'Autoerotique', '3 Are Legend', 'HIGHSOCIETY']",2024,180.0,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
58eeNhhO89nihH8QT3D7cI,Mango Disco,232000,23,"['hard techno', 'drum and bass', 'eurodance', 'techno', 'trance', 'hard house', 'hypertechno']",5o1LI8iwC24oMFW0VwC9NG,Mango Disco,2024-11-22,,"['23OllNLLdftM8a6HhEhAi9', '7c4fOBUstnjfbvSwtOJSiA']","['Malaa (Alter Ego)', 'Odymel']",2024,232.0,003SVeRlQoTLc8bzLZVQiR,THE BEST MAINSTAGE 2025,Jimin,5
